source,food_id,name_local,name_en,lang,category,serving_basis,energy_kcal,protein_g,phosphorus_mg,potassium_mg,sodium_mg,notes
,F002389,"Celery, fresh, fried, no added fat","Celery, fresh, fried, no added fat",en-AU,24402.0,100g,18.0,0.7,36.0,326.0,119.0,from kJ
,F002884,"Chicory, raw","Chicory, raw",en-AU,24302.0,100g,16.0,1.8,47.0,220.0,36.0,from kJ
,F002883,"Chicory, boiled, drained","Chicory, boiled, drained",en-AU,24302.0,100g,19.0,2.1,50.0,233.0,40.0,from kJ
,F002896,"Chilli (chili), green, raw","Chilli (chili), green, raw",en-AU,24705.0,100g,43.0,2.8,20.0,280.0,4.0,from kJ
,F002894,"Chilli (chili), green, fried, no added fat","Chilli (chili), green, fried, no added fat",en-AU,24705.0,100g,48.0,3.1,22.0,311.0,4.0,from kJ
,F002901,"Chilli (chili), red, raw","Chilli (chili), red, raw",en-AU,24705.0,100g,48.0,1.4,24.0,300.0,3.0,from kJ
,F002900,"Chilli (chili), red, fried, no added fat","Chilli (chili), red, fried, no added fat",en-AU,24705.0,100g,53.0,1.6,27.0,333.0,3.0,from kJ
,F002907,"Chives, raw","Chives, raw",en-AU,24403.0,100g,29.0,1.5,58.0,210.0,7.0,from kJ
,F002949,"Choko, peeled, fresh, raw","Choko, peeled, fresh, raw",en-AU,24705.0,100g,21.0,0.5,18.0,88.0,8.0,from kJ
,F002948,"Choko, peeled, fresh, boiled, drained","Choko, peeled, fresh, boiled, drained",en-AU,24705.0,100g,25.0,0.6,19.0,94.0,9.0,from kJ
,F003192,"Coriander, fresh, raw","Coriander, fresh, raw",en-AU,24403.0,100g,32.0,3.1,54.0,540.0,45.0,from kJ
,F003209,"Corn, fresh on cob, raw","Corn, fresh on cob, raw",en-AU,24704.0,100g,87.0,3.6,22.0,250.0,19.0,from kJ
,F003200,"Corn, fresh on cob, boiled, drained","Corn, fresh on cob, boiled, drained",en-AU,24704.0,100g,91.0,3.8,21.0,234.0,19.0,from kJ
,F003220,"Corn, kernels, canned in brine, drained","Corn, kernels, canned in brine, drained",en-AU,24704.0,100g,93.0,2.9,62.0,124.0,170.0,from kJ
,F003202,"Corn, kernels, purchased frozen, raw","Corn, kernels, purchased frozen, raw",en-AU,24704.0,100g,93.0,3.0,71.0,202.0,5.0,from kJ
,F003201,"Corn, kernels, purchased frozen, boiled, drained","Corn, kernels, purchased frozen, boiled, drained",en-AU,24704.0,100g,108.0,3.1,74.0,210.0,8.0,from kJ
,F003319,"Cucumber, common, peeled, raw","Cucumber, common, peeled, raw",en-AU,24705.0,100g,12.0,0.4,18.0,97.0,21.0,from kJ
,F003320,"Cucumber, common, unpeeled, raw","Cucumber, common, unpeeled, raw",en-AU,24705.0,100g,12.0,0.8,18.0,136.0,10.0,from kJ
,F003321,"Cucumber, Lebanese, unpeeled, raw","Cucumber, Lebanese, unpeeled, raw",en-AU,24705.0,100g,12.0,0.6,28.0,134.0,12.0,from kJ
,F003324,"Cucumber, telegraph, unpeeled, raw","Cucumber, telegraph, unpeeled, raw",en-AU,24705.0,100g,13.0,1.2,18.0,210.0,16.0,from kJ
,F003509,"Dill, fresh, raw","Dill, fresh, raw",en-AU,24403.0,100g,41.0,3.4,55.0,370.0,42.0,from kJ
,F003761,"Eggplant, unpeeled, fresh, raw","Eggplant, unpeeled, fresh, raw",en-AU,24705.0,100g,22.0,1.1,26.0,170.0,5.0,from kJ
,F003760,"Eggplant, unpeeled, fresh, grilled, no added fat","Eggplant, unpeeled, fresh, grilled, no added fat",en-AU,24705.0,100g,32.0,1.6,33.0,218.0,7.0,from kJ
,F003759,"Eggplant, unpeeled, fresh, baked, no added fat","Eggplant, unpeeled, fresh, baked, no added fat",en-AU,24705.0,100g,26.0,1.3,30.0,200.0,6.0,from kJ
,F003784,"Endive, fresh, raw","Endive, fresh, raw",en-AU,24401.0,100g,14.0,1.5,28.0,190.0,76.0,from kJ
,F003820,"Fennel, fresh, raw","Fennel, fresh, raw",en-AU,24801.0,100g,22.0,1.0,50.0,280.0,38.0,from kJ
,F003819,"Fennel, fresh, boiled, drained","Fennel, fresh, boiled, drained",en-AU,24801.0,100g,26.0,1.2,53.0,296.0,42.0,from kJ
,F004193,"Garlic, peeled, fresh, raw","Garlic, peeled, fresh, raw",en-AU,24802.0,100g,125.0,6.1,32.0,510.0,8.0,from kJ
,F004192,"Garlic, peeled, fresh, fried, no added fat","Garlic, peeled, fresh, fried, no added fat",en-AU,24802.0,100g,201.0,9.8,52.0,822.0,13.0,from kJ
,F004206,"Gherkin, pickled, drained, commercial","Gherkin, pickled, drained, commercial",en-AU,23202.0,100g,105.0,0.4,10.0,11.0,520.0,from kJ
,F004213,"Ginger, peeled, fresh, raw","Ginger, peeled, fresh, raw",en-AU,24302.0,100g,32.0,0.8,34.0,240.0,11.0,from kJ
,F004212,"Ginger, peeled, fresh, fried, no added fat","Ginger, peeled, fresh, fried, no added fat",en-AU,24302.0,100g,38.0,1.0,41.0,293.0,13.0,from kJ
,F004781,"Kale, raw","Kale, raw",en-AU,24201.0,100g,25.0,3.3,58.0,460.0,120.0,from kJ
,F004820,"Kohlrabi, peeled, fresh, raw","Kohlrabi, peeled, fresh, raw",en-AU,24201.0,100g,39.0,3.7,40.0,510.0,16.0,from kJ
,F004780,"Kale, cooked, no added fat","Kale, cooked, no added fat",en-AU,24201.0,100g,35.0,4.7,83.0,657.0,171.0,from kJ
,F004819,"Kohlrabi, peeled, fresh, boiled, drained","Kohlrabi, peeled, fresh, boiled, drained",en-AU,24201.0,100g,41.0,3.8,38.0,478.0,16.0,from kJ
,F005164,"Leek, fresh, raw","Leek, fresh, raw",en-AU,24802.0,100g,33.0,2.1,34.0,260.0,17.0,from kJ
,F005163,"Leek, fresh, fried, no added fat","Leek, fresh, fried, no added fat",en-AU,24802.0,100g,39.0,2.5,41.0,313.0,20.0,from kJ
,F005162,"Leek, fresh, boiled, drained","Leek, fresh, boiled, drained",en-AU,24802.0,100g,36.0,2.3,34.0,260.0,18.0,from kJ
,F005191,"Lettuce, cos, raw","Lettuce, cos, raw",en-AU,24401.0,100g,19.0,1.4,31.0,210.0,18.0,from kJ
,F005192,"Lettuce, iceberg, raw","Lettuce, iceberg, raw",en-AU,24401.0,100g,14.0,1.0,29.0,170.0,12.0,from kJ
,F005193,"Lettuce, mignonette, raw","Lettuce, mignonette, raw",en-AU,24401.0,100g,15.0,1.3,25.0,230.0,18.0,from kJ
,F009788,"Mixed leafy greens, commercial, raw","Mixed leafy greens, commercial, raw",en-AU,24401.0,100g,13.0,2.2,43.0,400.0,91.0,from kJ
,F005513,"Melon, bitter, fresh, raw","Melon, bitter, fresh, raw",en-AU,24705.0,100g,11.0,0.9,31.0,260.0,3.0,from kJ
,F005514,"Melon, hairy, fresh, raw","Melon, hairy, fresh, raw",en-AU,24705.0,100g,15.0,0.7,31.0,250.0,2.0,from kJ
,F005700,"Mint, fresh, raw","Mint, fresh, raw",en-AU,24403.0,100g,54.0,3.1,47.0,380.0,28.0,from kJ
,F005813,"Mixed vegetables, purchased frozen, carrot, corn & pea/bean, boiled, drained","Mixed vegetables, purchased frozen, carrot, corn & pea/bean, boiled, drained",en-AU,24803.0,100g,45.0,1.8,43.0,190.0,25.0,from kJ
,F005946,"Mushroom, common, fresh, raw","Mushroom, common, fresh, raw",en-AU,24703.0,100g,21.0,2.2,110.0,360.0,9.0,from kJ
,F005945,"Mushroom, common, fresh, fried, no added fat","Mushroom, common, fresh, fried, no added fat",en-AU,24703.0,100g,37.0,4.0,196.0,643.0,15.0,from kJ
,F005949,"Mushroom, common, vitamin D enhanced, fresh, raw","Mushroom, common, vitamin D enhanced, fresh, raw",en-AU,24703.0,100g,21.0,2.2,110.0,360.0,9.0,from kJ
,F005948,"Mushroom, common, vitamin D enhanced, fresh, fried, no added fat","Mushroom, common, vitamin D enhanced, fresh, fried, no added fat",en-AU,24703.0,100g,37.0,4.0,196.0,643.0,15.0,from kJ
,F006195,"Okra, raw","Okra, raw",en-AU,24705.0,100g,27.0,3.1,63.0,280.0,2.0,from kJ
,F006194,"Okra, cooked, no added fat","Okra, cooked, no added fat",en-AU,24705.0,100g,29.0,3.3,61.0,271.0,2.0,from kJ
,F006198,"Olive, green or black, drained","Olive, green or black, drained",en-AU,23202.0,100g,206.0,2.4,10.0,66.0,1450.0,from kJ
,F006225,"Onion, mature, brown skinned, peeled, raw","Onion, mature, brown skinned, peeled, raw",en-AU,24802.0,100g,33.0,1.3,44.0,180.0,8.0,from kJ
,F006224,"Onion, mature, brown skinned, peeled, fresh, fried, no added fat","Onion, mature, brown skinned, peeled, fresh, fried, no added fat",en-AU,24802.0,100g,54.0,2.1,70.0,290.0,12.0,from kJ
,F006243,"Onion, mature, white skinned, peeled, fresh, raw","Onion, mature, white skinned, peeled, fresh, raw",en-AU,24802.0,100g,31.0,1.7,32.0,168.0,13.0,from kJ
,F006242,"Onion, mature, white skinned, peeled, fresh, fried, no added fat","Onion, mature, white skinned, peeled, fresh, fried, no added fat",en-AU,24802.0,100g,49.0,2.7,52.0,267.0,21.0,from kJ
,F009800,"Onion, mature, red skinned, raw","Onion, mature, red skinned, raw",en-AU,24802.0,100g,27.0,0.8,38.0,140.0,5.0,from kJ
,F009820,"Onion, mature, red skinned, fried, no added fat","Onion, mature, red skinned, fried, no added fat",en-AU,24802.0,100g,44.0,1.2,61.0,226.0,8.0,from kJ
,F006250,"Onion, spring, fresh, raw","Onion, spring, fresh, raw",en-AU,24802.0,100g,30.0,1.7,37.0,140.0,13.0,from kJ
,F006249,"Onion, spring, fresh, fried, no added fat","Onion, spring, fresh, fried, no added fat",en-AU,24802.0,100g,49.0,2.7,60.0,226.0,21.0,from kJ
,F006321,"Parsley, continental, fresh, raw","Parsley, continental, fresh, raw",en-AU,24403.0,100g,36.0,3.9,94.0,660.0,150.0,from kJ
,F006322,"Parsley, curly, fresh, raw","Parsley, curly, fresh, raw",en-AU,24403.0,100g,23.0,1.9,110.0,850.0,48.0,from kJ
,F006328,"Parsnip, peeled, fresh, raw","Parsnip, peeled, fresh, raw",en-AU,24302.0,100g,57.0,1.8,60.0,420.0,19.0,from kJ
,F006326,"Parsnip, peeled, fresh, baked, no added fat","Parsnip, peeled, fresh, baked, no added fat",en-AU,24302.0,100g,69.0,2.2,73.0,512.0,23.0,from kJ
,F006327,"Parsnip, peeled, fresh, boiled, drained","Parsnip, peeled, fresh, boiled, drained",en-AU,24302.0,100g,61.0,1.9,58.0,406.0,19.0,from kJ
,F006536,"Pea, green, fresh, raw","Pea, green, fresh, raw",en-AU,24501.0,100g,70.0,5.8,120.0,268.0,1.0,from kJ
,F006535,"Pea, green, fresh, boiled, drained","Pea, green, fresh, boiled, drained",en-AU,24501.0,100g,60.0,4.8,75.0,140.0,1.0,from kJ
,F006538,"Pea, green, frozen, boiled, drained","Pea, green, frozen, boiled, drained",en-AU,24501.0,100g,62.0,5.2,75.0,120.0,3.0,from kJ
,F007235,"Potato, chips, regular, fast food outlet, deep fried, blended oil, salted","Potato, chips, regular, fast food outlet, deep fried, blended oil, salted",en-AU,24102.0,100g,226.0,3.8,104.0,491.0,228.0,from kJ
,F007236,"Potato, chips, regular, fast food outlet, deep fried, monounsaturated oil, salted","Potato, chips, regular, fast food outlet, deep fried, monounsaturated oil, salted",en-AU,24102.0,100g,244.0,3.8,104.0,491.0,192.0,from kJ
,F007238,"Potato, chips, regular, independent takeaway outlet, deep fried, blended oil, salted","Potato, chips, regular, independent takeaway outlet, deep fried, blended oil, salted",en-AU,24102.0,100g,238.0,3.8,104.0,491.0,180.0,from kJ
,F007242,"Potato, chips, regular, purchased frozen, baked, no added fat","Potato, chips, regular, purchased frozen, baked, no added fat",en-AU,24102.0,100g,260.0,4.8,154.0,491.0,60.0,from kJ
,F007247,"Potato, coliban, peeled, raw","Potato, coliban, peeled, raw",en-AU,24101.0,100g,58.0,2.0,54.0,380.0,4.0,from kJ
,F007244,"Potato, coliban, peeled, baked, no added fat","Potato, coliban, peeled, baked, no added fat",en-AU,24101.0,100g,88.0,3.0,82.0,576.0,7.0,from kJ
,F007245,"Potato, coliban, peeled, boiled, drained","Potato, coliban, peeled, boiled, drained",en-AU,24101.0,100g,56.0,1.0,44.0,387.0,10.0,from kJ
,F007254,"Potato, desiree, peeled, raw","Potato, desiree, peeled, raw",en-AU,24101.0,100g,57.0,2.3,55.0,400.0,5.0,from kJ
,F007250,"Potato, desiree, peeled, baked, no added fat","Potato, desiree, peeled, baked, no added fat",en-AU,24101.0,100g,87.0,3.5,83.0,606.0,8.0,from kJ
,F007252,"Potato, desiree, peeled, boiled, drained","Potato, desiree, peeled, boiled, drained",en-AU,24101.0,100g,59.0,2.3,53.0,367.0,5.0,from kJ
,F007308,"Potato, new, peeled, raw","Potato, new, peeled, raw",en-AU,24101.0,100g,65.0,2.3,54.0,513.0,3.0,from kJ
,F007305,"Potato, new, peeled, baked, no added fat","Potato, new, peeled, baked, no added fat",en-AU,24101.0,100g,99.0,3.5,82.0,777.0,4.0,from kJ
,F007306,"Potato, new, peeled, boiled, drained","Potato, new, peeled, boiled, drained",en-AU,24101.0,100g,67.0,2.5,44.0,431.0,3.0,from kJ
,F007325,"Potato, pale skin, peeled, raw","Potato, pale skin, peeled, raw",en-AU,24101.0,100g,58.0,2.0,54.0,380.0,4.0,from kJ
,F007320,"Potato, pale skin, peeled, boiled, drained","Potato, pale skin, peeled, boiled, drained",en-AU,24101.0,100g,62.0,1.5,46.0,316.0,8.0,from kJ
,F007314,"Potato, pale skin, peeled, baked, no added fat","Potato, pale skin, peeled, baked, no added fat",en-AU,24101.0,100g,88.0,3.0,82.0,576.0,7.0,from kJ
,F007361,"Potato, pontiac, peeled, raw","Potato, pontiac, peeled, raw",en-AU,24101.0,100g,66.0,2.4,55.0,380.0,2.0,from kJ
,F007358,"Potato, pontiac, peeled, baked, no added fat","Potato, pontiac, peeled, baked, no added fat",en-AU,24101.0,100g,101.0,3.6,83.0,576.0,3.0,from kJ
,F007359,"Potato, pontiac, peeled, boiled, drained","Potato, pontiac, peeled, boiled, drained",en-AU,24101.0,100g,68.0,2.4,53.0,349.0,2.0,from kJ
,F007368,"Potato, red skin, peeled, raw","Potato, red skin, peeled, raw",en-AU,24101.0,100g,57.0,2.3,55.0,400.0,5.0,from kJ
,F007364,"Potato, red skin, peeled, baked, no added fat","Potato, red skin, peeled, baked, no added fat",en-AU,24101.0,100g,87.0,3.5,83.0,606.0,8.0,from kJ
,F007366,"Potato, red skin, peeled, boiled, drained","Potato, red skin, peeled, boiled, drained",en-AU,24101.0,100g,71.0,2.0,44.0,441.0,11.0,from kJ
,F007386,"Potato, sebago, peeled, raw","Potato, sebago, peeled, raw",en-AU,24101.0,100g,72.0,2.5,54.0,442.0,4.0,from kJ
,F007383,"Potato, sebago, peeled, baked, no added fat","Potato, sebago, peeled, baked, no added fat",en-AU,24101.0,100g,110.0,3.8,82.0,670.0,7.0,from kJ
,F007384,"Potato, sebago, peeled, boiled, drained","Potato, sebago, peeled, boiled, drained",en-AU,24103.0,100g,73.0,2.5,44.0,398.0,8.0,from kJ
,F007269,"Potato, fries, fast food outlet, deep fried, monounsaturated oil, salted","Potato, fries, fast food outlet, deep fried, monounsaturated oil, salted",en-AU,24102.0,100g,316.0,4.8,150.0,542.0,193.0,from kJ
,F007279,"Potato, fries, independent takeaway outlet, deep fried, blended oil, salted","Potato, fries, independent takeaway outlet, deep fried, blended oil, salted",en-AU,24102.0,100g,325.0,4.8,150.0,542.0,210.0,from kJ
,F007535,"Pumpkin, butternut, peeled, fresh, raw","Pumpkin, butternut, peeled, fresh, raw",en-AU,24701.0,100g,45.0,2.1,52.0,376.0,1.0,from kJ
,F007533,"Pumpkin, butternut, peeled, fresh, baked, no added fat","Pumpkin, butternut, peeled, fresh, baked, no added fat",en-AU,24701.0,100g,53.0,2.5,61.0,442.0,1.0,from kJ
,F007534,"Pumpkin, butternut, peeled, fresh, boiled, drained","Pumpkin, butternut, peeled, fresh, boiled, drained",en-AU,24701.0,100g,47.0,2.2,49.0,352.0,1.0,from kJ
,F007540,"Pumpkin, golden nugget, peeled, fresh, raw","Pumpkin, golden nugget, peeled, fresh, raw",en-AU,24701.0,100g,30.0,2.2,22.0,230.0,1.0,from kJ
,F007538,"Pumpkin, golden nugget, peeled, fresh, baked, no added fat","Pumpkin, golden nugget, peeled, fresh, baked, no added fat",en-AU,24701.0,100g,35.0,2.6,25.0,270.0,1.0,from kJ
,F007539,"Pumpkin, golden nugget, peeled, fresh, boiled, drained","Pumpkin, golden nugget, peeled, fresh, boiled, drained",en-AU,24701.0,100g,31.0,2.3,20.0,216.0,1.0,from kJ
,F007545,"Pumpkin, jarrahdale, peeled, fresh, raw","Pumpkin, jarrahdale, peeled, fresh, raw",en-AU,24701.0,100g,27.0,0.7,22.0,196.0,0.0,from kJ
,F007543,"Pumpkin, jarrahdale, peeled, fresh, baked, no added fat","Pumpkin, jarrahdale, peeled, fresh, baked, no added fat",en-AU,24701.0,100g,32.0,0.8,25.0,230.0,0.0,from kJ
,F007544,"Pumpkin, jarrahdale, peeled, fresh, boiled, drained","Pumpkin, jarrahdale, peeled, fresh, boiled, drained",en-AU,24701.0,100g,28.0,0.7,20.0,183.0,0.0,from kJ
,F007555,"Pumpkin, peeled, fresh, raw","Pumpkin, peeled, fresh, raw",en-AU,24701.0,100g,34.0,1.2,37.0,320.0,0.0,from kJ
,F007553,"Pumpkin, peeled, fresh, baked, no added fat","Pumpkin, peeled, fresh, baked, no added fat",en-AU,24701.0,100g,41.0,1.5,44.0,376.0,0.0,from kJ
,F007554,"Pumpkin, peeled, fresh, boiled, drained","Pumpkin, peeled, fresh, boiled, drained",en-AU,24701.0,100g,36.0,1.3,35.0,300.0,0.0,from kJ
,F007559,"Pumpkin, Queensland blue, peeled, fresh, raw","Pumpkin, Queensland blue, peeled, fresh, raw",en-AU,24701.0,100g,50.0,2.0,21.0,340.0,2.0,from kJ
,F007557,"Pumpkin, Queensland blue, peeled, fresh, baked, no added fat","Pumpkin, Queensland blue, peeled, fresh, baked, no added fat",en-AU,24701.0,100g,58.0,2.4,25.0,400.0,2.0,from kJ
,F007558,"Pumpkin, Queensland blue, peeled, fresh, boiled, drained","Pumpkin, Queensland blue, peeled, fresh, boiled, drained",en-AU,24701.0,100g,52.0,2.1,20.0,319.0,2.0,from kJ
,F007606,"Radish, red skinned, unpeeled, raw","Radish, red skinned, unpeeled, raw",en-AU,24302.0,100g,15.0,0.8,20.0,180.0,20.0,from kJ
,F007608,"Radish, white skinned, peeled, raw","Radish, white skinned, peeled, raw",en-AU,24302.0,100g,21.0,0.7,23.0,210.0,28.0,from kJ
,F007712,"Rocket, fresh, raw","Rocket, fresh, raw",en-AU,24401.0,100g,22.0,3.3,63.0,351.0,47.0,from kJ
,F007716,"Rosemary, fresh, raw","Rosemary, fresh, raw",en-AU,24403.0,100g,95.0,3.3,66.0,668.0,26.0,from kJ
,F008204,"Seaweed, nori, dried","Seaweed, nori, dried",en-AU,24404.0,100g,303.0,46.7,780.0,2900.0,470.0,from kJ
,F008203,"Seaweed, boiled, drained","Seaweed, boiled, drained",en-AU,24404.0,100g,54.0,8.4,126.0,470.0,83.0,from kJ
,F008227,"Shallot, peeled, fresh, raw","Shallot, peeled, fresh, raw",en-AU,24802.0,100g,26.0,1.5,36.0,270.0,6.0,from kJ
,F008226,"Shallot, peeled, fresh, fried, no added fat","Shallot, peeled, fresh, fried, no added fat",en-AU,24802.0,100g,41.0,2.4,58.0,435.0,9.0,from kJ
,F008267,"Silverbeet, fresh, raw","Silverbeet, fresh, raw",en-AU,24401.0,100g,16.0,1.5,37.0,260.0,195.0,from kJ
,F008266,"Silverbeet, fresh, boiled, drained","Silverbeet, fresh, boiled, drained",en-AU,24401.0,100g,18.0,1.8,37.0,260.0,218.0,from kJ
,F008373,"Snow pea, fresh, raw","Snow pea, fresh, raw",en-AU,24501.0,100g,38.0,3.0,40.0,420.0,1.0,from kJ
,F008372,"Snow pea, fresh, fried, no added fat","Snow pea, fresh, fried, no added fat",en-AU,24501.0,100g,47.0,3.8,50.0,525.0,1.0,from kJ
,F008371,"Snow pea, fresh, boiled, drained","Snow pea, fresh, boiled, drained",en-AU,24501.0,100g,40.0,3.2,39.0,406.0,1.0,from kJ
,F008749,"Spinach, baby, fresh, raw","Spinach, baby, fresh, raw",en-AU,24401.0,100g,16.0,2.8,52.0,605.0,90.0,from kJ
,F008761,"Spinach, Mature English, fresh, raw","Spinach, Mature English, fresh, raw",en-AU,24401.0,100g,20.0,2.4,46.0,570.0,21.0,from kJ
,F008760,"Spinach, Mature English, fresh, boiled, drained","Spinach, Mature English, fresh, boiled, drained",en-AU,24401.0,100g,23.0,2.8,46.0,570.0,23.0,from kJ
,F008763,"Spinach, water, fresh, raw","Spinach, water, fresh, raw",en-AU,24401.0,100g,26.0,2.9,52.0,460.0,25.0,from kJ
,F008803,"Sprout, alfalfa, fresh, raw","Sprout, alfalfa, fresh, raw",en-AU,24503.0,100g,22.0,3.2,65.0,58.0,39.0,from kJ
,F008806,"Sprout, bean, fresh, raw","Sprout, bean, fresh, raw",en-AU,24503.0,100g,22.0,3.1,30.0,150.0,1.0,from kJ
,F008811,"Squash, button, fresh, raw","Squash, button, fresh, raw",en-AU,24702.0,100g,26.0,2.7,34.0,140.0,1.0,from kJ
,F008810,"Squash, button, fresh, boiled, drained","Squash, button, fresh, boiled, drained",en-AU,24702.0,100g,31.0,3.2,36.0,150.0,1.0,from kJ
,F008813,"Squash, scallopini, fresh, raw","Squash, scallopini, fresh, raw",en-AU,24702.0,100g,20.0,2.2,34.0,180.0,9.0,from kJ
,F008812,"Squash, scallopini, fresh, boiled, drained","Squash, scallopini, fresh, boiled, drained",en-AU,24702.0,100g,24.0,2.6,36.0,193.0,10.0,from kJ
,F009021,"Swede, peeled, fresh, raw","Swede, peeled, fresh, raw",en-AU,24302.0,100g,22.0,0.9,54.0,310.0,12.0,from kJ
,F009020,"Swede, peeled, fresh, boiled, drained","Swede, peeled, fresh, boiled, drained",en-AU,24302.0,100g,24.0,1.0,52.0,300.0,12.0,from kJ
,F009035,"Sweet potato, orange flesh, peeled, fresh, raw","Sweet potato, orange flesh, peeled, fresh, raw",en-AU,24302.0,100g,70.0,1.9,33.0,250.0,10.0,from kJ
,F009033,"Sweet potato, orange flesh, peeled, fresh, baked, no added fat","Sweet potato, orange flesh, peeled, fresh, baked, no added fat",en-AU,24302.0,100g,85.0,2.3,40.0,305.0,12.0,from kJ
,F009034,"Sweet potato, orange flesh, peeled, fresh, boiled, drained","Sweet potato, orange flesh, peeled, fresh, boiled, drained",en-AU,24302.0,100g,75.0,2.0,34.0,242.0,10.0,from kJ
,F009081,"Tamarind, paste, pure","Tamarind, paste, pure",en-AU,16804.0,100g,250.0,2.8,113.0,628.0,28.0,from kJ
,F009094,"Taro, peeled, fresh, raw","Taro, peeled, fresh, raw",en-AU,24302.0,100g,112.0,1.9,84.0,300.0,6.0,from kJ
,F009093,"Taro, peeled, fresh, boiled, drained","Taro, peeled, fresh, boiled, drained",en-AU,24302.0,100g,120.0,2.0,81.0,290.0,6.0,from kJ
,F009340,"Turnip, white, peeled, fresh, raw","Turnip, white, peeled, fresh, raw",en-AU,24302.0,100g,22.0,1.3,28.0,320.0,24.0,from kJ
,F009339,"Turnip, white, peeled, fresh, boiled, no added fat","Turnip, white, peeled, fresh, boiled, no added fat",en-AU,24302.0,100g,24.0,1.4,27.0,310.0,24.0,from kJ
,F009604,"Yam, wild harvested, cooked","Yam, wild harvested, cooked",en-AU,24001.0,100g,107.0,3.2,44.0,309.0,4.0,from kJ
,F009190,"Tomato, cherry, raw","Tomato, cherry, raw",en-AU,24601.0,100g,22.0,0.9,33.0,260.0,6.0,from kJ
,F009193,"Tomato, common, raw","Tomato, common, raw",en-AU,24601.0,100g,17.0,0.6,21.0,210.0,4.0,from kJ
